Material;Material Document;Reference;Posting Date;Time of Entry;Quantity;Base Unit of Measure;Boxes;Pallets
Y301017604;5000054681;4500034385;24/01/2022;22:16:47;3 888;CU;648;2,4
V301220302;5000054684;4500034397;25/01/2022;08:02:02;3 024;CU;378;3,0
V301249600;5000054684;4500034397;25/01/2022;08:02:02;4 032;CU;168;2,0
V301268300;5000054684;4500034397;25/01/2022;08:02:02;522;CU;58;0,4
V301871400;5000054684;4500034397;25/01/2022;08:02:02;1 440;CU;144;0,7
V302007300;5000054684;4500034397;25/01/2022;08:02:02;1 260;CU;90;1,0
Y301939700;4905944804;;25/01/2022;08:17:10;6;CU;1;0,0
7000063E;5000054686;4500034396;25/01/2022;08:17:11;800;CU;8;0,2
70007940;5000054686;4500034396;25/01/2022;08:17:11;4 536;CU;378;3,0
7000915D;5000054686;4500034396;25/01/2022;08:17:11;1 152;CU;8;0,1
7000919D;5000054686;4500034396;25/01/2022;08:17:11;220;CU;2;0,0
7000931D;5000054686;4500034396;25/01/2022;08:17:11;4 620;CU;42;0,9
7001143R;5000054686;4500034396;25/01/2022;08:17:11;4 000;CU;20;0,7
70022050;5000054686;4500034396;25/01/2022;08:17:11;400;CU;10;0,3
7002709F;5000054686;4500034396;25/01/2022;08:17:11;6 240;CU;624;6,5
7002780F;5000054686;4500034396;25/01/2022;08:17:11;11 120;CU;556;12,6
7004028W;5000054686;4500034396;25/01/2022;08:17:11;690;CU;69;0,4
7004745A;5000054686;4500034396;25/01/2022;08:17:11;440;CU;44;0,5
WE00246C;5000054686;4500034396;25/01/2022;08:17:11;282;CU;47;0,2
7002063E;5000054690;4500034398;25/01/2022;11:02:02;8 000;CU;80;2,0
7002071E;5000054690;4500034398;25/01/2022;11:02:02;3 000;CU;25;1,0
7002160E;5000054690;4500034398;25/01/2022;11:02:02;900;CU;18;1,0
70023970;5000054690;4500034398;25/01/2022;11:02:02;2 800;CU;56;2,0
7002709C;5000054690;4500034398;25/01/2022;11:02:02;2 160;CU;216;2,0
7002710A;5000054690;4500034398;25/01/2022;11:02:02;1 200;CU;120;2,0
7002710P;5000054690;4500034398;25/01/2022;11:02:02;2 560;CU;128;2,0
7002740U;5000054690;4500034398;25/01/2022;11:02:02;1 323;CU;189;1,0
70027600;5000054690;4500034398;25/01/2022;11:02:02;2 970;CU;297;1,0
7006702F;5000054690;4500034398;25/01/2022;11:02:02;6 000;CU;600;10,0
W302175000;5000054690;4500034398;25/01/2022;11:02:02;17 280;CU;864;9,0
7000235V;5000054693;4500034399;25/01/2022;12:32:06;2 880;CU;16;0,5
7001710G;5000054693;4500034399;25/01/2022;12:32:06;3 600;CU;120;5,0
7002723D;5000054693;4500034399;25/01/2022;12:32:06;2 860;CU;143;1,6
7002741H;5000054693;4500034399;25/01/2022;12:32:06;3 240;CU;162;3,0
7004022A;5000054693;4500034399;25/01/2022;12:32:06;1 490;CU;149;0,9
7005098E;5000054693;4500034399;25/01/2022;12:32:06;5 600;CU;28;1,0
7005099E;5000054693;4500034399;25/01/2022;12:32:06;3 600;CU;36;0,8
7005155E;5000054693;4500034399;25/01/2022;12:32:06;4 200;CU;84;1,7
7006712A;5000054693;4500034399;25/01/2022;12:32:06;1 323;CU;189;1,0
7006712E;5000054693;4500034399;25/01/2022;12:32:06;1 323;CU;189;1,0
7006713E;5000054693;4500034399;25/01/2022;12:32:06;10 350;CU;1035;8,6
7007078G;5000054693;4500034399;25/01/2022;12:32:06;2 652;CU;221;2,4
W301283702;5000054693;4500034399;25/01/2022;12:32:06;5 400;CU;150;1,0
W301501502;5000054693;4500034399;25/01/2022;12:32:06;1 400;CU;70;1,0
W302124300;5000054693;4500034399;25/01/2022;12:32:06;6 300;CU;315;3,0
70981408;4905945076;;25/01/2022;16:09:53;20 000;CU;20000;N/A
70981596;4905945076;;25/01/2022;16:09:53;5 400;CU;5400;N/A
70981639;4905945076;;25/01/2022;16:09:53;8 500;CU;8500;N/A
70981650;4905945077;;25/01/2022;16:10:34;22 650;CU;22650;N/A
70944470;4905945153;;25/01/2022;18:48:13;132;CU;132;33,0
Y301044706;4905945192;;25/01/2022;21:42:44;63 504;CU;10584;23,5
Y000060808;4905945471;;26/01/2022;14:28:12;27 636;CU;4606;10,2
Y301781501;4905945471;;26/01/2022;14:28:12;22 212;CU;1851;15,4
Y302014600;4905945471;;26/01/2022;14:28:12;21 096;CU;879;2,3
73920140;4905945473;0084186833;26/01/2022;14:28:13;4;CU;4;2,0
70944470;4905945479;;26/01/2022;14:58:08;132;CU;132;33,0
X301071100;5000054704;RE: OIF 12829 TE;26/01/2022;15:48:19;4;CU;1;0,0
X301379000;5000054704;RE: OIF 12829 TE;26/01/2022;15:48:19;32;CU;8;0,0
Y300457002;5000054705;RE: OIF 12828 TE;26/01/2022;16:02:31;42;CU;7;0,0
70942980;4905945541;;26/01/2022;16:50:43;600;CU;600;150,0
70944270;4905945542;;26/01/2022;16:51:18;3 652;CU;3652;1,8
7000059G;5000054736;4500034428;27/01/2022;09:58:36;3 200;CU;160;1,0
70008930;5000054736;4500034428;27/01/2022;09:58:36;1 920;CU;40;0,7
7000919D;5000054736;4500034428;27/01/2022;09:58:36;2 310;CU;21;0,3
7000920D;5000054736;4500034428;27/01/2022;09:58:36;640;CU;8;0,1
70022050;5000054736;4500034428;27/01/2022;09:58:36;800;CU;20;0,5
7002741J;5000054736;4500034428;27/01/2022;09:58:36;2 800;CU;140;5,0
7004028W;5000054736;4500034428;27/01/2022;09:58:36;920;CU;92;0,6
7004070Y;5000054736;4500034428;27/01/2022;09:58:36;200;CU;40;0,3
7004071E;5000054736;4500034428;27/01/2022;09:58:36;1 200;CU;10;0,4
7006702F;5000054736;4500034428;27/01/2022;09:58:36;1 800;CU;180;3,0
W045150203;5000054736;4500034428;27/01/2022;09:58:36;2 000;CU;40;1,0
W301501502;5000054736;4500034428;27/01/2022;09:58:36;4 200;CU;210;3,0
W301523600;5000054736;4500034428;27/01/2022;09:58:36;3 200;CU;160;0,6
W302089401;5000054736;4500034428;27/01/2022;09:58:36;3 360;CU;84;1,0
W302175000;5000054736;4500034428;27/01/2022;09:58:36;27 600;CU;1380;14,4
X301632400;5000054736;4500034428;27/01/2022;09:58:36;1 440;CU;120;0,5
X301632700;5000054736;4500034428;27/01/2022;09:58:36;960;CU;80;0,3
70942980;4905945885;;27/01/2022;10:45:00;600;CU;600;150,0
Y300752302;4905945926;;27/01/2022;11:58:38;5 040;CU;840;2,6
Y301918000;4905945926;;27/01/2022;11:58:38;49 590;CU;8265;25,1
V13384000;5000054744;4500034430;27/01/2022;14:58:36;7 200;CU;720;4,0
V13456400;5000054744;4500034430;27/01/2022;14:58:36;760;CU;76;1,0
V13479000;5000054744;4500034430;27/01/2022;14:58:36;3 200;CU;160;1,0
V300655301;5000054744;4500034430;27/01/2022;14:58:36;3 360;CU;336;1,0
V300807001;5000054744;4500034430;27/01/2022;14:58:36;3 360;CU;336;1,0
V301127701;5000054744;4500034430;27/01/2022;14:58:36;15 360;CU;1280;8,0
V301249600;5000054744;4500034430;27/01/2022;14:58:36;2 016;CU;84;1,0
V301370601;5000054744;4500034430;27/01/2022;14:58:36;5 120;CU;256;2,0
V301595201;5000054744;4500034430;27/01/2022;14:58:36;3 360;CU;336;1,0
V301936400;5000054744;4500034430;27/01/2022;14:58:36;2 560;CU;128;1,0
V301936600;5000054744;4500034430;27/01/2022;14:58:36;5 760;CU;576;1,0
V301971500;5000054744;4500034430;27/01/2022;14:58:36;12 800;CU;640;4,0
V302007200;5000054744;4500034430;27/01/2022;14:58:36;3 780;CU;270;3,0
V302007300;5000054744;4500034430;27/01/2022;14:58:36;1 260;CU;90;1,0
V302071000;5000054744;4500034430;27/01/2022;14:58:36;1 386;CU;154;1,0
7002740U;5000054747;4500034429;27/01/2022;15:28:40;2 646;CU;378;2,0
70981409;4905946115;;27/01/2022;15:46:48;35 500;CU;35500;N/A
70981596;4905946115;;27/01/2022;15:46:48;8 800;CU;8800;N/A
70944470;4905946152;;27/01/2022;16:58:41;114;CU;114;28,5
7000059G;5000054758;4500034447;28/01/2022;08:59:18;4 160;CU;208;1,3
7000182H;5000054758;4500034447;28/01/2022;08:59:18;80;CU;8;0,3
7000924D;5000054758;4500034447;28/01/2022;08:59:18;1 152;CU;8;0,1
7002070Y;5000054758;4500034447;28/01/2022;08:59:18;200;CU;40;0,3
7002071E;5000054758;4500034447;28/01/2022;08:59:18;950;CU;8;0,3
7002741J;5000054758;4500034447;28/01/2022;08:59:18;2 800;CU;140;5,0
7005099X;5000054758;4500034447;28/01/2022;08:59:18;2 450;CU;245;1,0
W301283702;5000054758;4500034447;28/01/2022;08:59:18;10 800;CU;300;2,0
W302089700;5000054758;4500034447;28/01/2022;08:59:18;3 150;CU;63;3,0
W302175000;5000054758;4500034447;28/01/2022;08:59:18;9 480;CU;474;4,9
Y301017101;5000054758;4500034447;28/01/2022;08:59:18;2 208;CU;184;0,6
V301220302;5000054759;4500034448;28/01/2022;09:29:19;2 992;CU;374;3,0
V301717100;5000054759;4500034448;28/01/2022;09:29:19;8 050;CU;805;5,0
V301743401;5000054759;4500034448;28/01/2022;09:29:19;7 680;CU;384;1,6
V301936400;5000054759;4500034448;28/01/2022;09:29:19;5 120;CU;256;2,0
V302007200;5000054759;4500034448;28/01/2022;09:29:19;2 520;CU;180;2,0
7002710H;4905946462;0084186842;28/01/2022;13:29:19;120;CU;6;0,5
7000235N;5000054766;4500034449;28/01/2022;15:14:23;1 440;CU;8;0,3
70008120;5000054766;4500034449;28/01/2022;15:14:23;700;CU;14;0,7
7000886D;5000054766;4500034449;28/01/2022;15:14:23;768;CU;8;0,1
70008930;5000054766;4500034449;28/01/2022;15:14:23;684;CU;14;0,3
7000912D;5000054766;4500034449;28/01/2022;15:14:23;1 152;CU;16;0,3
7000914D;5000054766;4500034449;28/01/2022;15:14:23;1 152;CU;8;0,1
7000915D;5000054766;4500034449;28/01/2022;15:14:23;1 152;CU;8;0,1
7000916D;5000054766;4500034449;28/01/2022;15:14:23;1 260;CU;9;0,1
7000921D;5000054766;4500034449;28/01/2022;15:14:23;648;CU;9;0,1
7000923D;5000054766;4500034449;28/01/2022;15:14:23;1 920;CU;8;0,3
7000926D;5000054766;4500034449;28/01/2022;15:14:23;576;CU;8;0,1
70009430;5000054766;4500034449;28/01/2022;15:14:23;288;CU;4;0,2
70010640;5000054766;4500034449;28/01/2022;15:14:23;1 800;CU;15;0,6
7001147V;5000054766;4500034449;28/01/2022;15:14:23;360;CU;36;0,6
70017300;5000054766;4500034449;28/01/2022;15:14:23;4 500;CU;450;2,1
70022430;5000054766;4500034449;28/01/2022;15:14:23;564;CU;94;0,4
7002309E;5000054766;4500034449;28/01/2022;15:14:23;450;CU;9;0,3
7002706E;5000054766;4500034449;28/01/2022;15:14:23;480;CU;48;0,3
7002722C;5000054766;4500034449;28/01/2022;15:14:23;1 200;CU;120;0,6
7002723D;5000054766;4500034449;28/01/2022;15:14:23;1 760;CU;88;1,0
7002749S;5000054766;4500034449;28/01/2022;15:14:23;162;CU;27;0,2
70027760;5000054766;4500034449;28/01/2022;15:14:23;3 630;CU;363;1,2
7004022E;5000054766;4500034449;28/01/2022;15:14:23;14 400;CU;72;4,0
7004127E;5000054766;4500034449;28/01/2022;15:14:23;2 400;CU;12;0,4
7004399L;5000054766;4500034449;28/01/2022;15:14:23;5 950;CU;119;4,3
70050900;5000054766;4500034449;28/01/2022;15:14:23;800;CU;4;0,1
7005098V;5000054766;4500034449;28/01/2022;15:14:23;800;CU;4;0,1
7005115I;5000054766;4500034449;28/01/2022;15:14:23;3 200;CU;16;0,2
7005362X;5000054766;4500034449;28/01/2022;15:14:23;900;CU;18;0,5
7006711V;5000054766;4500034449;28/01/2022;15:14:23;1 620;CU;81;0,4
7006712A;5000054766;4500034449;28/01/2022;15:14:23;756;CU;108;0,6
7006713D;5000054766;4500034449;28/01/2022;15:14:23;945;CU;189;1,0
W045150203;5000054766;4500034449;28/01/2022;15:14:23;2 000;CU;40;1,0
W301501502;5000054766;4500034449;28/01/2022;15:14:23;2 200;CU;110;1,6
W301523600;5000054766;4500034449;28/01/2022;15:14:23;5 440;CU;272;1,0
W302156900;5000054766;4500034449;28/01/2022;15:14:23;5 760;CU;288;6,0
Y301044705;5000054766;4500034449;28/01/2022;15:14:23;294;CU;49;0,1
Y301780900;5000054766;4500034449;28/01/2022;15:14:23;1 248;CU;104;1,0
W300893304;4905946997;;31/01/2022;10:00:23;18 240;CU;1824;19,0
W301134601;4905946997;;31/01/2022;10:00:23;1 880;CU;188;2,6
70944450;4905947063;;31/01/2022;12:16:47;800;CU;800;12,3
70944460;4905947063;;31/01/2022;12:16:47;319;CU;319;2,0
70942980;4905947064;;31/01/2022;12:17:33;400;CU;400;100,0
70942980;4905947065;;31/01/2022;12:17:58;600;CU;600;150,0
70944440;4905947066;;31/01/2022;12:18:21;693;CU;693;10,7
X301091800;4905947163;;31/01/2022;13:05:01;25 244;CU;6311;14,0
X301480000;4905947163;;31/01/2022;13:05:01;22 252;CU;5563;16,4
X301584003;4905947213;;31/01/2022;14:05:01;18 354;CU;3059;31,9
7000921D;5000054811;4500034456;31/01/2022;17:30:18;648;CU;9;0,1
7000924D;5000054811;4500034456;31/01/2022;17:30:18;1 152;CU;8;0,1
7000931D;5000054811;4500034456;31/01/2022;17:30:18;770;CU;7;0,1
7002063E;5000054811;4500034456;31/01/2022;17:30:18;3 200;CU;32;0,8
7002070Y;5000054811;4500034456;31/01/2022;17:30:18;100;CU;20;0,1
7002205D;5000054811;4500034456;31/01/2022;17:30:18;400;CU;10;0,3
7002708B;5000054811;4500034456;31/01/2022;17:30:18;1 650;CU;165;1,4
7002709C;5000054811;4500034456;31/01/2022;17:30:18;2 880;CU;288;2,7
7002770A;5000054811;4500034456;31/01/2022;17:30:18;2 800;CU;140;0,7
70027790;5000054811;4500034456;31/01/2022;17:30:18;8 000;CU;400;4,0
7006713D;5000054811;4500034456;31/01/2022;17:30:18;3 915;CU;783;4,1
7007042B;5000054811;4500034456;31/01/2022;17:30:18;1 320;CU;66;0,9
W301501502;5000054811;4500034456;31/01/2022;17:30:18;400;CU;20;0,3
Y301017000;5000054811;4500034456;31/01/2022;17:30:18;4 860;CU;810;2,5
Y301017604;5000054811;4500034456;31/01/2022;17:30:18;3 888;CU;648;2,4
V300806700;5000054812;4500034457;31/01/2022;18:00:19;5 040;CU;504;2,0
V300978300;5000054812;4500034457;31/01/2022;18:00:19;4 800;CU;480;1,0
V301268300;5000054812;4500034457;31/01/2022;18:00:19;1 242;CU;138;1,0
V301381501;5000054812;4500034457;31/01/2022;18:00:19;4 800;CU;480;1,0
V301793100;5000054812;4500034457;31/01/2022;18:00:19;1 600;CU;160;1,0
V301954000;5000054812;4500034457;31/01/2022;18:00:19;6 400;CU;640;2,0
V302007200;5000054812;4500034457;31/01/2022;18:00:19;5 040;CU;360;4,0
7000059G;5000054820;4500034458;01/02/2022;07:00:44;3 200;CU;160;1,0
70022050;5000054820;4500034458;01/02/2022;07:00:44;1 600;CU;40;1,0
7002745A;5000054820;4500034458;01/02/2022;07:00:44;7 200;CU;360;10,0
7004028W;5000054820;4500034458;01/02/2022;07:00:44;3 220;CU;322;2,0
W302156900;5000054820;4500034458;01/02/2022;07:00:44;18 240;CU;912;19,0
70020590;5000054822;4500034472;01/02/2022;08:00:51;1 920;CU;96;1,0
70020810;5000054822;4500034472;01/02/2022;08:00:51;324;CU;54;0,3
70022050;5000054822;4500034472;01/02/2022;08:00:51;400;CU;10;0,3
7002309E;5000054822;4500034472;01/02/2022;08:00:51;450;CU;9;0,3
70027080;5000054822;4500034472;01/02/2022;08:00:51;3 600;CU;360;3,0
7002745A;5000054822;4500034472;01/02/2022;08:00:51;4 320;CU;216;6,0
7002770A;5000054822;4500034472;01/02/2022;08:00:51;1 200;CU;60;0,3
7004022C;5000054822;4500034472;01/02/2022;08:00:51;200;CU;40;0,3
7004022V;5000054822;4500034472;01/02/2022;08:00:51;340;CU;68;1,0
7004028W;5000054822;4500034472;01/02/2022;08:00:51;1 610;CU;161;1,0
7004127E;5000054822;4500034472;01/02/2022;08:00:51;1 600;CU;8;0,3
70051360;5000054822;4500034472;01/02/2022;08:00:51;700;CU;7;0,1
7006713D;5000054822;4500034472;01/02/2022;08:00:51;2 700;CU;540;2,9
7006715R;5000054822;4500034472;01/02/2022;08:00:51;1 080;CU;54;1,0
7007042B;5000054822;4500034472;01/02/2022;08:00:51;220;CU;11;0,1
W302089700;5000054822;4500034472;01/02/2022;08:00:51;1 050;CU;21;1,0
W302144800;5000054822;4500034472;01/02/2022;08:00:51;560;CU;28;1,0
W302156900;5000054822;4500034472;01/02/2022;08:00:51;880;CU;44;0,9
Y301017604;5000054822;4500034472;01/02/2022;08:00:51;9 072;CU;1512;5,6
V13479100;5000054824;4500034473;01/02/2022;08:15:39;4 800;CU;240;2,5
V301743401;5000054824;4500034473;01/02/2022;08:15:39;3 840;CU;192;0,8
V302007200;5000054824;4500034473;01/02/2022;08:15:39;1 260;CU;90;1,0
V302007300;5000054824;4500034473;01/02/2022;08:15:39;2 520;CU;180;2,0
7002723B;4905947665;0084186844;01/02/2022;13:30:44;60;CU;6;0,1
7002723B;4905947665;0084186844;01/02/2022;13:30:44;231;CU;23;0,2
7002723B;4905947665;0084186844;01/02/2022;13:30:44;1;CU;0;0,0
70027760;4905947669;0084186871;01/02/2022;13:30:45;50;CU;5;0,0
70027080;4905947668;0084186846;01/02/2022;13:30:45;30;CU;3;0,0
70027080;4905947668;0084186846;01/02/2022;13:30:45;10;CU;1;0,0
70027600;4905947668;0084186846;01/02/2022;13:30:45;10;CU;1;0,0
70027600;4905947668;0084186846;01/02/2022;13:30:45;70;CU;7;0,0
7002770A;4905947668;0084186846;01/02/2022;13:30:45;60;CU;3;0,0
7006713E;4905947668;0084186846;01/02/2022;13:30:45;40;CU;4;0,0
71939820;4905947668;0084186846;01/02/2022;13:30:45;1;CU;1;0,3
71939830;4905947668;0084186846;01/02/2022;13:30:45;1;CU;1;0,3
70017600;4905947667;0084186845;01/02/2022;13:30:45;200;CU;10;0,1
